movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact
510,STORE_3_V10509,2025-10-12,SALE,66,LBL00170,,25.188,25.16,0.0,23.047,916,,150563.19,5888.57,2025-10-12,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00170,H705615,BANGLE LBL00170,BANGLE,916.0,24.852,24.493,0.0,22.436,1.0,DES6114,,5006.0,MAIN_STORE,20.0,2025-11-24 11:50:05.320680,66.0,Customer_66,Customer,Net 0,+918436192596
511,STORE_3_V10510,2025-10-12,SALE,69,LBL00078,,10.387,10.295,0.0,9.43,916,,58276.08,5854.33,2025-10-12,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00078,H195620,PENDANT LBL00078,PENDANT,916.0,10.25,9.97,0.081,9.133,1.0,DES2870,,5014.0,MAIN_STORE,11.0,2025-11-24 11:50:05.081504,69.0,Customer_69,Customer,Net 0,+919803665224
512,STORE_3_V10511,2025-10-12,SALE,95,LBL00132,,10.863,10.306,0.098,7.729,750,,49854.0,5920.35,2025-10-12,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00132,H439658,EARRING LBL00132,EARRING,750.0,10.555,10.381,0.011,7.786,1.0,DES1100,,5003.0,MAIN_STORE,17.0,2025-11-24 11:50:05.222684,95.0,Customer_95,Customer,Net 0,+919095347470
513,STORE_3_V10512,2025-10-12,SALE,2,LBL00239,,9.741,9.413,0.0,7.06,750,,39141.23,5410.54,2025-10-12,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00239,H503277,PENDANT LBL00239,PENDANT,750.0,9.281,8.844,0.0,6.633,1.0,DES6902,,5013.0,MAIN_STORE,10.0,2025-11-24 11:50:05.493680,2.0,Customer_2,Customer,Net 15,+917250396691
514,STORE_3_V10513,2025-10-12,SALE,41,LBL00122,,9.361,9.072,0.0,8.31,916,,46218.46,5353.58,2025-10-12,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00122,H947228,RING LBL00122,RING,916.0,9.981,9.636,0.043,8.827,1.0,DES3947,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:05.198137,41.0,Customer_41,Customer,Net 0,+918289924514
515,STORE_3_V10514,2025-10-12,SALE,11,LBL00145,,12.946,12.759,0.005,11.687,916,,68442.27,5688.29,2025-10-12,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00145,H169429,EARRING LBL00145,EARRING,916.0,14.148,13.778,0.017,12.621,1.0,DES3446,,5008.0,MAIN_STORE,17.0,2025-11-24 11:50:05.254474,11.0,Customer_11,Customer,Net 0,+917829441721
516,STORE_3_V10515,2025-10-12,SALE,66,LBL00041,,9.753,9.217,0.027,8.443,916,,49444.48,5343.22,2025-10-12,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00041,H237935,RING LBL00041,RING,916.0,8.837,8.59,0.038,7.869,1.0,DES4026,,5000.0,MAIN_STORE,8.0,2025-11-24 11:50:04.976541,66.0,Customer_66,Customer,Net 0,+918436192596
517,STORE_3_V10516,2025-10-12,SALE,116,LBL00144,,8.095,7.787,0.036,7.133,916,,44299.24,5505.35,2025-10-12,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00144,H705445,EARRING LBL00144,EARRING,916.0,7.59,7.249,0.013,6.64,1.0,DES6434,,5011.0,MAIN_STORE,16.0,2025-11-24 11:50:05.252149,116.0,Customer_116,Customer,Net 30,+918605548088
518,STORE_3_V10517,2025-10-12,SALE,120,LBL00172,,7.567,7.057,0.0,6.464,916,,38062.77,5646.02,2025-10-12,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00172,H400487,PENDANT LBL00172,PENDANT,916.0,8.015,7.765,0.025,7.114,1.0,DES5532,,5017.0,MAIN_STORE,10.0,2025-11-24 11:50:05.327896,120.0,Customer_120,Customer,Net 0,+918235598059
519,STORE_3_V10518,2025-10-13,SALE,116,LBL00067,,5.481,5.005,0.042,2.928,585,,17062.63,5478.55,2025-10-13,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00067,H517375,PENDANT LBL00067,PENDANT,585.0,5.384,5.189,0.146,3.036,1.0,DES5989,,5009.0,MAIN_STORE,10.0,2025-11-24 11:50:05.046071,116.0,Customer_116,Customer,Net 30,+918605548088
520,STORE_3_V10519,2025-10-13,SALE,71,LBL00231,,12.023,11.634,0.0,8.726,750,,54821.92,5707.05,2025-10-13,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00231,H487158,EARRING LBL00231,EARRING,750.0,12.221,11.803,0.048,8.852,1.0,DES9992,,5001.0,MAIN_STORE,17.0,2025-11-24 11:50:05.475150,71.0,Customer_71,Customer,Net 30,+919715250922
521,STORE_3_V10520,2025-10-13,SALE,72,LBL00142,,10.513,10.371,0.018,9.5,916,,58825.74,5782.01,2025-10-13,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00142,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.247518,72.0,Customer_72,Customer,Net 15,+917232477787
522,STORE_3_V10521,2025-10-14,SALE,38,LBL00047,,52.917,52.529,0.093,30.729,585,,185878.83,5726.94,2025-10-14,,,CHAIN,,,,,,,,,,,9,,,,,,10+ GM,,STORE_3,LBL00047,H591534,CHAIN LBL00047,CHAIN,585.0,50.06,49.754,0.006,29.106,1.0,DES7126,,5005.0,MAIN_STORE,5.0,2025-11-24 11:50:04.991343,38.0,Customer_38,Customer,Net 15,+919558781873
523,STORE_3_V10522,2025-10-14,SALE,49,LBL00157,,16.267,16.031,0.0,12.023,750,,75322.04,5893.92,2025-10-14,,,BRACELET,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_3,LBL00157,H565330,BRACELET LBL00157,BRACELET,750.0,16.886,16.756,0.053,12.567,1.0,DES9290,,5000.0,MAIN_STORE,20.0,2025-11-24 11:50:05.287367,49.0,Customer_49,Customer,Net 15,+918527529840
524,STORE_3_V10523,2025-10-14,SALE,58,LBL00069,,8.577,8.265,0.0,6.199,750,,34909.47,5233.3,2025-10-14,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00069,H408721,EARRING LBL00069,EARRING,750.0,9.006,8.692,0.091,6.519,1.0,DES1893,,5016.0,MAIN_STORE,16.0,2025-11-24 11:50:05.051106,58.0,Customer_58,Customer,Net 30,+918394541743
525,STORE_3_V10524,2025-10-14,SALE,50,LBL00027,,8.041,7.947,0.012,7.279,916,,42741.3,5398.86,2025-10-14,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00027,H352036,PENDANT LBL00027,PENDANT,916.0,8.479,8.161,0.132,7.475,1.0,DES3502,,5013.0,MAIN_STORE,10.0,2025-11-24 11:50:04.944800,50.0,Customer_50,Customer,Net 0,+917594458674
526,STORE_3_V10525,2025-10-14,SALE,70,LBL00071,,9.552,9.219,0.0,8.445,916,,52298.6,5635.32,2025-10-14,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00071,H194834,EARRING LBL00071,EARRING,916.0,9.556,9.174,0.076,8.404,1.0,DES9202,,5003.0,MAIN_STORE,16.0,2025-11-24 11:50:05.056316,70.0,Customer_70,Customer,Net 30,+917049110293
527,STORE_3_V10526,2025-10-14,SALE,35,LBL00057,,9.641,9.316,0.07,5.45,585,,31122.49,5387.99,2025-10-14,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00057,H913920,PENDANT LBL00057,PENDANT,585.0,9.726,9.45,0.019,5.528,1.0,DES1685,,5019.0,MAIN_STORE,10.0,2025-11-24 11:50:05.016711,35.0,Customer_35,Customer,Net 15,+918943058119
528,STORE_3_V10527,2025-10-14,SALE,18,LBL00112,,6.111,5.52,0.024,5.056,916,,33217.22,5933.28,2025-10-14,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00112,H241081,RING LBL00112,RING,916.0,6.906,6.327,0.0,5.796,1.0,DES2999,,5008.0,MAIN_STORE,8.0,2025-11-24 11:50:05.175451,18.0,Customer_18,Customer,Net 15,+919896923497
529,STORE_3_V10528,2025-10-14,SALE,78,LBL00114,,38.482,38.132,0.001,22.307,585,,133610.1,5820.61,2025-10-14,,,BANGLE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_3,LBL00114,H650131,BANGLE LBL00114,BANGLE,585.0,39.36,39.073,0.008,22.858,1.0,DES4438,,5006.0,MAIN_STORE,21.0,2025-11-24 11:50:05.180508,78.0,Customer_78,Customer,Net 0,+917657978181
530,STORE_3_V10529,2025-10-14,SALE,28,LBL00019,,9.766,9.167,0.0,8.397,916,,52894.85,5766.03,2025-10-14,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00019,H755602,PENDANT LBL00019,PENDANT,916.0,9.54,9.263,0.084,8.485,1.0,DES5953,,5007.0,MAIN_STORE,10.0,2025-11-24 11:50:04.925601,28.0,Customer_28,Customer,Net 15,+918596523152
531,STORE_3_V10530,2025-10-15,SALE,97,LBL00170,,27.07,26.478,0.0,24.254,916,,154845.9,5849.29,2025-10-15,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00170,H705615,BANGLE LBL00170,BANGLE,916.0,24.852,24.493,0.0,22.436,1.0,DES6114,,5006.0,MAIN_STORE,20.0,2025-11-24 11:50:05.320680,97.0,Customer_97,Customer,Net 30,+917842240083
532,STORE_3_V10531,2025-10-15,SALE,30,LBL00028,,14.426,14.29,0.045,13.09,916,,80723.96,5469.34,2025-10-15,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00028,H427557,EARRING LBL00028,EARRING,916.0,14.585,14.444,0.034,13.23,1.0,DES6395,,5014.0,MAIN_STORE,17.0,2025-11-24 11:50:04.947366,30.0,Customer_30,Customer,Net 15,+918389211119
533,STORE_3_V10532,2025-10-15,SALE,118,LBL00012,,58.674,58.514,0.051,53.599,916,,325114.92,5511.43,2025-10-15,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_3,LBL00012,H657381,NECKLACE LBL00012,NECKLACE,916.0,60.497,60.19,0.022,55.134,1.0,DES2442,,5005.0,MAIN_STORE,13.0,2025-11-24 11:50:04.908281,118.0,Customer_118,Customer,Net 0,+917234238999
534,STORE_3_V10533,2025-10-15,SALE,3,LBL00180,,5.808,5.261,0.018,4.819,916,,27720.98,5424.07,2025-10-15,,,BRACELET,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00180,H356717,BRACELET LBL00180,BRACELET,916.0,5.726,5.386,0.02,4.933,1.0,DES3806,,5002.0,MAIN_STORE,19.0,2025-11-24 11:50:05.350760,3.0,Customer_3,Customer,Net 30,+918141669467
535,STORE_3_V10534,2025-10-15,SALE,34,LBL00038,,36.34,36.257,0.0,33.211,916,,209246.09,5689.95,2025-10-15,,,CHAIN,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_3,LBL00038,H534152,CHAIN LBL00038,CHAIN,916.0,35.89,35.478,0.0,32.498,1.0,DES7737,,5009.0,MAIN_STORE,4.0,2025-11-24 11:50:04.970834,34.0,Customer_34,Customer,Net 30,+918091304489
536,STORE_3_V10535,2025-10-15,SALE,38,LBL00179,,18.542,18.371,0.042,16.828,916,,105297.78,5829.27,2025-10-15,,,NECKLACE,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_3,LBL00179,H248433,NECKLACE LBL00179,NECKLACE,916.0,17.902,17.387,0.047,15.926,1.0,DES5641,,5018.0,MAIN_STORE,11.0,2025-11-24 11:50:05.348104,38.0,Customer_38,Customer,Net 15,+919558781873
537,STORE_3_V10536,2025-10-15,SALE,62,LBL00190,,27.103,26.564,0.0,19.923,750,,110761.41,5315.65,2025-10-15,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00190,H238197,BRACELET LBL00190,BRACELET,750.0,25.189,24.922,0.073,18.692,1.0,DES2522,,5014.0,MAIN_STORE,20.0,2025-11-24 11:50:05.374495,62.0,Customer_62,Customer,Net 0,+919556498528
538,STORE_3_V10537,2025-10-15,SALE,74,LBL00138,,7.735,7.281,0.0,6.669,916,,43068.79,5908.84,2025-10-15,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00138,H604884,PENDANT LBL00138,PENDANT,916.0,7.459,6.938,0.004,6.355,1.0,DES3545,,5014.0,MAIN_STORE,10.0,2025-11-24 11:50:05.238528,74.0,Customer_74,Customer,Net 0,+918371454094
539,STORE_3_V10538,2025-10-15,SALE,52,LBL00222,,1.973,1.691,0.015,1.549,916,,9158.84,5419.12,2025-10-15,,,RING,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_3,LBL00222,H792984,RING LBL00222,RING,916.0,1.952,1.894,0.231,1.735,1.0,DES3444,,5014.0,MAIN_STORE,6.0,2025-11-24 11:50:05.453973,52.0,Customer_52,Customer,Net 30,+918073127233
540,STORE_3_V10539,2025-10-15,SALE,67,LBL00106,,10.907,10.397,0.0,9.524,916,,60044.79,5825.41,2025-10-15,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00106,H793029,EARRING LBL00106,EARRING,916.0,10.05,9.902,0.012,9.07,1.0,DES3906,,5014.0,MAIN_STORE,17.0,2025-11-24 11:50:05.160622,67.0,Customer_67,Customer,Net 15,+918865323193
541,STORE_3_V10540,2025-10-15,SALE,51,LBL00236,,8.415,8.035,0.011,7.36,916,,44944.22,5665.77,2025-10-15,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00236,H500099,RING LBL00236,RING,916.0,7.754,7.381,0.087,6.761,1.0,DES8130,,5017.0,MAIN_STORE,8.0,2025-11-24 11:50:05.486881,51.0,Customer_51,Customer,Net 15,+918576609019
542,STORE_3_V10541,2025-10-15,SALE,118,LBL00207,,31.787,31.63,0.04,28.973,916,,175311.85,5667.26,2025-10-15,,,BRACELET,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_3,LBL00207,H266744,BRACELET LBL00207,BRACELET,916.0,33.383,33.291,0.02,30.495,1.0,DES8903,,5012.0,MAIN_STORE,21.0,2025-11-24 11:50:05.417260,118.0,Customer_118,Customer,Net 0,+917234238999
543,STORE_3_V10542,2025-10-16,SALE,73,LBL00098,,39.209,39.015,0.0,35.738,916,,225550.94,5645.67,2025-10-16,,,BANGLE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_3,LBL00098,H759172,BANGLE LBL00098,BANGLE,916.0,36.586,36.203,0.153,33.162,1.0,DES4401,,5001.0,MAIN_STORE,21.0,2025-11-24 11:50:05.140154,73.0,Customer_73,Customer,Net 15,+919252209366
544,STORE_3_V10543,2025-10-16,SALE,85,LBL00206,,7.602,7.563,0.0,6.928,916,,43275.6,5741.5,2025-10-16,,,EARRING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00206,H751034,EARRING LBL00206,EARRING,916.0,7.433,7.267,0.006,6.657,1.0,DES4992,,5017.0,MAIN_STORE,16.0,2025-11-24 11:50:05.414642,85.0,Customer_85,Customer,Net 15,+917635708419
545,STORE_3_V10544,2025-10-16,SALE,109,LBL00015,,31.248,30.832,0.05,28.242,916,,170507.75,5401.17,2025-10-16,,,NECKLACE,,,,,,,,,,,12,,,,,,20–40 GM,,STORE_3,LBL00015,H359409,NECKLACE LBL00015,NECKLACE,916.0,31.49,31.248,0.0,28.623,1.0,DES9673,,5009.0,MAIN_STORE,12.0,2025-11-24 11:50:04.915761,109.0,Customer_109,Customer,Net 30,+919814963909
546,STORE_3_V10545,2025-10-16,SALE,89,LBL00228,,18.712,18.676,0.0,14.007,750,,80503.92,5281.2,2025-10-16,,,BRACELET,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_3,LBL00228,H711033,BRACELET LBL00228,BRACELET,750.0,18.123,17.529,0.105,13.147,1.0,DES1133,,5019.0,MAIN_STORE,20.0,2025-11-24 11:50:05.468059,89.0,Customer_89,Customer,Net 30,+918714513575
547,STORE_3_V10546,2025-10-16,SALE,30,LBL00016,,9.161,8.66,0.075,5.066,585,,31300.35,5622.0,2025-10-16,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00016,H449773,PENDANT LBL00016,PENDANT,585.0,8.338,7.948,0.068,4.65,1.0,DES9027,,5012.0,MAIN_STORE,10.0,2025-11-24 11:50:04.918150,30.0,Customer_30,Customer,Net 15,+918389211119
548,STORE_3_V10547,2025-10-16,SALE,41,LBL00108,,17.82,17.663,0.0,16.179,916,,96050.41,5639.18,2025-10-16,,,BRACELET,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_3,LBL00108,H197649,BRACELET LBL00108,BRACELET,916.0,19.342,19.018,0.018,17.42,1.0,DES5903,,5010.0,MAIN_STORE,20.0,2025-11-24 11:50:05.165490,41.0,Customer_41,Customer,Net 0,+918289924514
549,STORE_3_V10548,2025-10-16,SALE,8,LBL00154,,10.15,9.916,0.0,9.083,916,,55685.8,5649.79,2025-10-16,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00154,H650607,EARRING LBL00154,EARRING,916.0,11.099,10.67,0.014,9.774,1.0,DES5953,,5005.0,MAIN_STORE,17.0,2025-11-24 11:50:05.278591,8.0,Customer_8,Customer,Net 0,+917434758564
550,STORE_3_V10549,2025-10-16,SALE,104,LBL00078,,10.817,10.727,0.097,9.826,916,,55865.14,5403.91,2025-10-16,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00078,H195620,PENDANT LBL00078,PENDANT,916.0,10.25,9.97,0.081,9.133,1.0,DES2870,,5014.0,MAIN_STORE,11.0,2025-11-24 11:50:05.081504,104.0,Customer_104,Customer,Net 0,+917483312111
551,STORE_3_V10550,2025-10-16,SALE,49,LBL00236,,8.336,7.737,0.016,7.087,916,,44108.34,5754.5,2025-10-16,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00236,H500099,RING LBL00236,RING,916.0,7.754,7.381,0.087,6.761,1.0,DES8130,,5017.0,MAIN_STORE,8.0,2025-11-24 11:50:05.486881,49.0,Customer_49,Customer,Net 15,+918527529840
552,STORE_3_V10551,2025-10-16,SALE,56,LBL00112,,6.051,5.747,0.0,5.264,916,,30199.2,5536.6,2025-10-16,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00112,H241081,RING LBL00112,RING,916.0,6.906,6.327,0.0,5.796,1.0,DES2999,,5008.0,MAIN_STORE,8.0,2025-11-24 11:50:05.175451,56.0,Customer_56,Customer,Net 30,+917933885988
553,STORE_3_V10552,2025-10-16,SALE,102,LBL00210,,10.756,10.196,0.008,5.965,585,,35969.29,5485.39,2025-10-16,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00210,H694764,PENDANT LBL00210,PENDANT,585.0,10.198,9.848,0.014,5.761,1.0,DES6606,,5017.0,MAIN_STORE,11.0,2025-11-24 11:50:05.424876,102.0,Customer_102,Customer,Net 15,+918389042400
554,STORE_3_V10553,2025-10-16,SALE,69,LBL00088,,3.601,3.064,0.045,1.792,585,,12283.81,5906.39,2025-10-16,,,BANGLE,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_3,LBL00088,H756883,BANGLE LBL00088,BANGLE,585.0,3.964,3.77,0.036,2.206,1.0,DES3960,,5003.0,MAIN_STORE,18.0,2025-11-24 11:50:05.111709,69.0,Customer_69,Customer,Net 0,+919803665224
555,STORE_3_V10554,2025-10-17,SALE,101,LBL00050,,22.434,22.125,0.003,20.267,916,,119230.2,5318.56,2025-10-17,,,BANGLE,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00050,H302647,BANGLE LBL00050,BANGLE,916.0,22.772,22.451,0.019,20.565,1.0,DES4707,,5001.0,MAIN_STORE,20.0,2025-11-24 11:50:04.999039,101.0,Customer_101,Customer,Net 0,+918143565474
556,STORE_3_V10555,2025-10-17,SALE,34,LBL00095,,15.109,14.628,0.039,8.557,585,,52441.32,5835.82,2025-10-17,,,CHAIN,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_3,LBL00095,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.132644,34.0,Customer_34,Customer,Net 30,+918091304489
557,STORE_3_V10556,2025-10-17,SALE,44,LBL00108,,20.631,20.208,0.0,18.511,916,,113538.87,5677.33,2025-10-17,,,BRACELET,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00108,H197649,BRACELET LBL00108,BRACELET,916.0,19.342,19.018,0.018,17.42,1.0,DES5903,,5010.0,MAIN_STORE,20.0,2025-11-24 11:50:05.165490,44.0,Customer_44,Customer,Net 30,+918185226852
558,STORE_3_V10557,2025-10-17,SALE,30,LBL00089,,2.085,1.529,0.0,1.401,916,,8284.75,5707.82,2025-10-17,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_3,LBL00089,H237962,PENDANT LBL00089,PENDANT,916.0,1.798,1.648,0.128,1.509,1.0,DES4323,,5000.0,MAIN_STORE,10.0,2025-11-24 11:50:05.114212,30.0,Customer_30,Customer,Net 15,+918389211119
559,STORE_3_V10558,2025-10-17,SALE,16,LBL00048,,5.024,4.911,0.004,4.498,916,,27704.76,5769.86,2025-10-17,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00048,H993522,RING LBL00048,RING,916.0,5.301,5.234,0.007,4.794,1.0,DES7348,,5015.0,MAIN_STORE,8.0,2025-11-24 11:50:04.993783,16.0,Customer_16,Customer,Net 15,+917453179940
560,STORE_3_V10559,2025-10-17,SALE,113,LBL00247,,10.652,10.36,0.016,9.49,916,,53342.42,5321.05,2025-10-17,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00247,H288531,PENDANT LBL00247,PENDANT,916.0,11.125,10.77,0.02,9.864,1.0,DES8444,,5016.0,MAIN_STORE,11.0,2025-11-24 11:50:05.514087,113.0,Customer_113,Customer,Net 30,+917626285594
561,STORE_3_V10560,2025-10-17,SALE,50,LBL00018,,55.733,55.707,0.0,32.589,585,,192403.9,5732.04,2025-10-17,,,NECKLACE,,,,,,,,,,,9,,,,,,10+ GM,,STORE_3,LBL00018,H463625,NECKLACE LBL00018,NECKLACE,585.0,59.072,59.004,0.174,34.517,1.0,DES6765,,5011.0,MAIN_STORE,13.0,2025-11-24 11:50:04.923219,50.0,Customer_50,Customer,Net 0,+917594458674
562,STORE_3_V10561,2025-10-17,SALE,117,LBL00096,,12.232,11.648,0.082,10.67,916,,64645.93,5404.61,2025-10-17,,,EARRING,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00096,H730421,EARRING LBL00096,EARRING,916.0,11.971,11.618,0.064,10.642,1.0,DES1107,,5007.0,MAIN_STORE,17.0,2025-11-24 11:50:05.135078,117.0,Customer_117,Customer,Net 0,+917368570209
563,STORE_3_V10562,2025-10-17,SALE,50,LBL00164,,15.347,14.751,0.0,8.629,585,,52228.68,5925.29,2025-10-17,,,BANGLE,,,,,,,,,,,11,,,,,,10–20 GM,,STORE_3,LBL00164,H859767,BANGLE LBL00164,BANGLE,585.0,14.599,14.274,0.01,8.35,1.0,DES1598,,5014.0,MAIN_STORE,19.0,2025-11-24 11:50:05.303927,50.0,Customer_50,Customer,Net 0,+917594458674
564,STORE_3_V10563,2025-10-17,SALE,76,LBL00122,,9.628,9.313,0.024,8.531,916,,51562.29,5578.59,2025-10-17,,,RING,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00122,H947228,RING LBL00122,RING,916.0,9.981,9.636,0.043,8.827,1.0,DES3947,,5019.0,MAIN_STORE,8.0,2025-11-24 11:50:05.198137,76.0,Customer_76,Customer,Net 0,+918403731150
565,STORE_3_V10564,2025-10-17,SALE,112,LBL00051,,4.854,4.797,0.06,4.394,916,,28486.7,5898.36,2025-10-17,,,PENDANT,,,,,,,,,,,1,,,,,,0–5 GM,,STORE_3,LBL00051,H528436,PENDANT LBL00051,PENDANT,916.0,5.472,5.14,0.041,4.708,1.0,DES1245,,5008.0,MAIN_STORE,10.0,2025-11-24 11:50:05.001363,112.0,Customer_112,Customer,Net 30,+918899277934
566,STORE_3_V10565,2025-10-18,SALE,103,LBL00239,,9.273,9.102,0.0,6.827,750,,39409.67,5517.11,2025-10-18,,,PENDANT,,,,,,,,,,,10,,,,,,0–10 GM,,STORE_3,LBL00239,H503277,PENDANT LBL00239,PENDANT,750.0,9.281,8.844,0.0,6.633,1.0,DES6902,,5013.0,MAIN_STORE,10.0,2025-11-24 11:50:05.493680,103.0,Customer_103,Customer,Net 30,+919473979489
567,STORE_3_V10566,2025-10-18,SALE,82,LBL00043,,11.451,10.962,0.0,10.041,916,,55202.48,5304.3,2025-10-18,,,PENDANT,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00043,H694587,PENDANT LBL00043,PENDANT,916.0,11.657,11.354,0.026,10.401,1.0,DES4783,,5019.0,MAIN_STORE,11.0,2025-11-24 11:50:04.981421,82.0,Customer_82,Customer,Net 30,+919167796058
568,STORE_3_V10567,2025-10-18,SALE,68,LBL00053,,21.679,21.521,0.017,19.713,916,,119094.09,5532.51,2025-10-18,,,CHAIN,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00053,H894586,CHAIN LBL00053,CHAIN,916.0,23.089,22.846,0.0,20.928,1.0,DES4351,,5002.0,MAIN_STORE,4.0,2025-11-24 11:50:05.006386,68.0,Customer_68,Customer,Net 15,+917517717617
569,STORE_3_V10568,2025-10-18,SALE,50,LBL00187,,29.037,28.516,0.005,26.121,916,,164139.71,5621.19,2025-10-18,,,CHAIN,,,,,,,,,,,20,,,,,,15–30 GM,,STORE_3,LBL00187,H472899,CHAIN LBL00187,CHAIN,916.0,27.536,27.339,0.018,25.042,1.0,DES6119,,5010.0,MAIN_STORE,4.0,2025-11-24 11:50:05.367511,50.0,Customer_50,Customer,Net 0,+917594458674
570,STORE_3_V10569,2025-10-19,SALE,34,LBL00095,,14.497,13.928,0.0,8.148,585,,46571.64,5313.24,2025-10-19,,,CHAIN,,,,,,,,,,,19,,,,,,5–15 GM,,STORE_3,LBL00095,H530074,CHAIN LBL00095,CHAIN,585.0,16.376,16.036,0.014,9.381,1.0,DES8239,,5002.0,MAIN_STORE,3.0,2025-11-24 11:50:05.132644,34.0,Customer_34,Customer,Net 30,+918091304489
